ID,subset,candidate_id,afrolm_bertscore_f1,afrolm_sim_q_cand,rouge1,rougel
ID_VL_Aka_Gha_3B8FAA18,Aka_Gha,2482,0.7963066101074219,0.9007101058959961,0.09230769230769231,0.06153846153846154
ID_VL_Aka_Gha_815EF6D1,Aka_Gha,4217,0.9366919994354248,0.9473448991775513,0.19999999999999998,0.16
ID_VL_Aka_Gha_815EF6D1,Aka_Gha,1579,0.7226908206939697,0.7591157555580139,0.23463687150837986,0.16759776536312848
ID_VL_Aka_Gha_815EF6D1,Aka_Gha,1796,0.9494249820709229,0.9501404166221619,0.24427480916030533,0.183206106870229
ID_VL_Aka_Gha_815EF6D1,Aka_Gha,2798,0.7312500476837158,0.7691965103149414,0.1694915254237288,0.12429378531073446
ID_VL_Aka_Gha_815EF6D1,Aka_Gha,3629,0.9364727735519409,0.9338065385818481,0.2631578947368421,0.19298245614035087
ID_VL_Aka_Gha_9A1DE644,Aka_Gha,2684,0.8975263833999634,0.8543082475662231,0.10714285714285715,0.08928571428571427
ID_VL_Aka_Gha_9A1DE644,Aka_Gha,2946,0.9148645997047424,0.8790754675865173,0.12307692307692308,0.12307692307692308
ID_VL_Aka_Gha_9A1DE644,Aka_Gha,4074,0.9119305610656738,0.8807668685913086,0.12844036697247707,0.11009174311926605
ID_VL_Aka_Gha_9A1DE644,Aka_Gha,2414,0.7885664701461792,0.764658510684967,0.07048458149779736,0.07048458149779736
ID_VL_Aka_Gha_9A1DE644,Aka_Gha,4383,0.8026756048202515,0.7765931487083435,0.08823529411764705,0.07843137254901959
ID_VL_Aka_Gha_06CB0FB3,Aka_Gha,4235,0.7030186057090759,0.9001773595809937,0.39,0.24000000000000002
ID_VL_Aka_Gha_06CB0FB3,Aka_Gha,1322,0.9800429940223694,0.8131670951843262,0.40425531914893614,0.20567375886524825
ID_VL_Aka_Gha_06CB0FB3,Aka_Gha,2421,0.9837753772735596,0.800311267375946,0.5158730158730159,0.2698412698412698
ID_VL_Aka_Gha_06CB0FB3,Aka_Gha,4138,0.775078296661377,0.9346331357955933,0.3727272727272727,0.26363636363636367
ID_VL_Aka_Gha_06CB0FB3,Aka_Gha,3162,0.9776314496994019,0.799358606338501,0.34146341463414637,0.2195121951219512
ID_VL_Aka_Gha_8FADC1A6,Aka_Gha,4364,0.9693660736083984,0.9508097171783447,0.4166666666666667,0.23809523809523808
ID_VL_Aka_Gha_8FADC1A6,Aka_Gha,3654,0.7512679100036621,0.7773503065109253,0.3645320197044335,0.23645320197044334
ID_VL_Aka_Gha_8FADC1A6,Aka_Gha,2012,0.765147864818573,0.7841512560844421,0.33497536945812806,0.187192118226601
ID_VL_Aka_Gha_8FADC1A6,Aka_Gha,4363,0.7516981959342957,0.7730244398117065,0.4017467248908297,0.22707423580786026
ID_VL_Aka_Gha_8FADC1A6,Aka_Gha,2221,0.9584122896194458,0.9622328281402588,0.37974683544303794,0.1772151898734177
ID_VL_Aka_Gha_32E70629,Aka_Gha,3542,0.8912849426269531,0.8804448843002319,0.07407407407407407,0.07407407407407407
ID_VL_Aka_Gha_32E70629,Aka_Gha,124,0.8412238359451294,0.8343285918235779,0.1090909090909091,0.07272727272727274
ID_VL_Aka_Gha_32E70629,Aka_Gha,3284,0.8983536958694458,0.8945187330245972,0.15384615384615383,0.07692307692307691
ID_VL_Aka_Gha_32E70629,Aka_Gha,1717,0.726590633392334,0.7420992255210876,0.07643312101910828,0.06369426751592357
ID_VL_Aka_Gha_32E70629,Aka_Gha,1634,0.8655929565429688,0.8780605792999268,0.09090909090909091,0.06060606060606061
ID_VL_Aka_Gha_B74D0FB1,Aka_Gha,1972,0.7665910720825195,0.9487252235412598,0.41545893719806765,0.1642512077294686
ID_VL_Aka_Gha_B74D0FB1,Aka_Gha,770,0.7441575527191162,0.9393869638442993,0.3791469194312796,0.20853080568720378
ID_VL_Aka_Gha_B74D0FB1,Aka_Gha,3303,0.9700756669044495,0.8005629181861877,0.3050847457627119,0.16949152542372883
ID_VL_Aka_Gha_B74D0FB1,Aka_Gha,4332,0.7544676065444946,0.9400825500488281,0.2918918918918919,0.16216216216216217
ID_VL_Aka_Gha_B74D0FB1,Aka_Gha,3775,0.7076913118362427,0.9321116209030151,0.26589595375722547,0.13872832369942195
ID_VL_Aka_Gha_A65ED389,Aka_Gha,1721,0.9710819721221924,0.7237492203712463,0.3988095238095238,0.2142857142857143
ID_VL_Aka_Gha_A65ED389,Aka_Gha,3765,0.9776121377944946,0.735775351524353,0.3988439306358382,0.2023121387283237
ID_VL_Aka_Gha_A65ED389,Aka_Gha,1601,0.9797168374061584,0.7508773803710938,0.439344262295082,0.22295081967213115
ID_VL_Aka_Gha_A65ED389,Aka_Gha,3400,0.8176247477531433,0.9302315711975098,0.3027522935779816,0.1834862385321101
ID_VL_Aka_Gha_A65ED389,Aka_Gha,323,0.9758352637290955,0.7343467473983765,0.4034090909090909,0.21022727272727273
ID_VL_Aka_Gha_B38A088C,Aka_Gha,900,0.747418999671936,0.9483790397644043,0.3431372549019608,0.16666666666666666
ID_VL_Aka_Gha_B38A088C,Aka_Gha,4436,0.6968234777450562,0.9096260666847229,0.21118012422360244,0.16149068322981366
ID_VL_Aka_Gha_B38A088C,Aka_Gha,3176,0.7915051579475403,0.943854570388794,0.3271028037383178,0.1869158878504673
ID_VL_Aka_Gha_B38A088C,Aka_Gha,1589,0.9716775417327881,0.7962272763252258,0.3297491039426523,0.1863799283154122
ID_VL_Aka_Gha_B38A088C,Aka_Gha,1862,0.7806689143180847,0.893071711063385,0.04316546762589928,0.04316546762589928
ID_VL_Aka_Gha_8B8148F6,Aka_Gha,2092,0.9609366655349731,0.7834375500679016,0.2564102564102564,0.17435897435897435
ID_VL_Aka_Gha_8B8148F6,Aka_Gha,2259,0.7904494404792786,0.9135826826095581,0.16058394160583941,0.13138686131386862
ID_VL_Aka_Gha_8B8148F6,Aka_Gha,1712,0.9362478852272034,0.7482104897499084,0.3185840707964602,0.18584070796460175
ID_VL_Aka_Gha_8B8148F6,Aka_Gha,757,0.836898922920227,0.9344403147697449,0.18749999999999997,0.125
ID_VL_Aka_Gha_8B8148F6,Aka_Gha,1158,0.9732032418251038,0.8127937912940979,0.3558718861209964,0.19217081850533804
ID_VL_Aka_Gha_6B65A6A4,Aka_Gha,1587,0.8186414241790771,0.82713782787323,0.17647058823529413,0.1372549019607843
ID_VL_Aka_Gha_6B65A6A4,Aka_Gha,1846,0.8212993144989014,0.840249240398407,0.11695906432748539,0.07017543859649124
ID_VL_Aka_Gha_6B65A6A4,Aka_Gha,638,0.9030835628509521,0.8942826986312866,0.18823529411764706,0.11764705882352941
ID_VL_Aka_Gha_6B65A6A4,Aka_Gha,1444,0.932942271232605,0.936840295791626,0.18181818181818182,0.15909090909090906
ID_VL_Aka_Gha_6B65A6A4,Aka_Gha,1215,0.8203259706497192,0.8325138092041016,0.10457516339869281,0.0915032679738562
ID_VL_Aka_Gha_386ECBE0,Aka_Gha,3990,0.9768098592758179,0.7264633774757385,0.30604982206405695,0.1423487544483986
ID_VL_Aka_Gha_386ECBE0,Aka_Gha,4227,0.7345107793807983,0.9254114627838135,0.326530612244898,0.19591836734693877
ID_VL_Aka_Gha_386ECBE0,Aka_Gha,1038,0.9730930328369141,0.7598302364349365,0.26515151515151514,0.1515151515151515
ID_VL_Aka_Gha_386ECBE0,Aka_Gha,2216,0.7729787826538086,0.9318870306015015,0.2719298245614036,0.14912280701754385
ID_VL_Aka_Gha_386ECBE0,Aka_Gha,4329,0.9702005386352539,0.752949595451355,0.2978723404255319,0.1458966565349544
ID_VL_Aka_Gha_72FF5D2A,Aka_Gha,2490,0.7019474506378174,0.9192770719528198,0.3348017621145375,0.17621145374449337
ID_VL_Aka_Gha_72FF5D2A,Aka_Gha,1168,0.9398137331008911,0.7590881586074829,0.309090909090909,0.1939393939393939
ID_VL_Aka_Gha_72FF5D2A,Aka_Gha,2484,0.9669501781463623,0.7498739957809448,0.38132295719844356,0.2178988326848249
ID_VL_Aka_Gha_72FF5D2A,Aka_Gha,560,0.940651535987854,0.7724566459655762,0.30962343096234307,0.19246861924686193
ID_VL_Aka_Gha_72FF5D2A,Aka_Gha,3532,0.7514761686325073,0.899482011795044,0.3490566037735849,0.2075471698113208
ID_VL_Aka_Gha_96DA1DAC,Aka_Gha,4019,0.9514279365539551,0.8008108735084534,0.2950819672131148,0.1475409836065574
ID_VL_Aka_Gha_96DA1DAC,Aka_Gha,3432,0.9454793334007263,0.8091291189193726,0.22839506172839505,0.16049382716049382
ID_VL_Aka_Gha_96DA1DAC,Aka_Gha,2527,0.9533419609069824,0.7965118885040283,0.30088495575221236,0.15929203539823006
ID_VL_Aka_Gha_96DA1DAC,Aka_Gha,2480,0.9565788507461548,0.8211209177970886,0.28688524590163933,0.16393442622950818
ID_VL_Aka_Gha_96DA1DAC,Aka_Gha,1613,0.9526626467704773,0.7939473390579224,0.2331288343558282,0.1411042944785276
ID_VL_Aka_Gha_47378190,Aka_Gha,3824,0.7938286662101746,0.9668117165565491,0.26053639846743293,0.15325670498084293
ID_VL_Aka_Gha_47378190,Aka_Gha,287,0.9740697145462036,0.8331056833267212,0.46,0.20999999999999996
ID_VL_Aka_Gha_47378190,Aka_Gha,1283,0.7843232154846191,0.9544670581817627,0.34576271186440677,0.18983050847457628
ID_VL_Aka_Gha_47378190,Aka_Gha,2675,0.9600683450698853,0.7934827208518982,0.325,0.18
ID_VL_Aka_Gha_47378190,Aka_Gha,3357,0.9711989760398865,0.8113724589347839,0.334384858044164,0.22082018927444794
ID_VL_Aka_Gha_CF36D58B,Aka_Gha,696,0.7274080514907837,0.7482814788818359,0.4507042253521127,0.21596244131455397
ID_VL_Aka_Gha_CF36D58B,Aka_Gha,1331,0.9625524282455444,0.8367579579353333,0.47513812154696133,0.26519337016574585
ID_VL_Aka_Gha_CF36D58B,Aka_Gha,210,0.7541372776031494,0.766128659248352,0.39041095890410954,0.2328767123287671
ID_VL_Aka_Gha_CF36D58B,Aka_Gha,2491,0.9706894159317017,0.8425016403198242,0.358695652173913,0.20652173913043478
ID_VL_Aka_Gha_CF36D58B,Aka_Gha,3602,0.9680262207984924,0.8328394889831543,0.44329896907216493,0.21649484536082475
ID_VL_Aka_Gha_DE8A774B,Aka_Gha,898,0.9799095392227173,0.7799704074859619,0.40723981900452494,0.2533936651583711
ID_VL_Aka_Gha_DE8A774B,Aka_Gha,2210,0.7368479371070862,0.8364585638046265,0.30769230769230765,0.19780219780219782
ID_VL_Aka_Gha_DE8A774B,Aka_Gha,2372,0.8048683404922485,0.8869919180870056,0.3679245283018868,0.24528301886792453
ID_VL_Aka_Gha_DE8A774B,Aka_Gha,1617,0.9690544605255127,0.8228685855865479,0.3333333333333333,0.18803418803418803
ID_VL_Aka_Gha_DE8A774B,Aka_Gha,2221,0.7746723890304565,0.8988304138183594,0.32291666666666663,0.19791666666666666
ID_VL_Aka_Gha_01A9E71F,Aka_Gha,516,0.9770416617393494,0.9712021350860596,0.32061068702290074,0.17557251908396945
ID_VL_Aka_Gha_01A9E71F,Aka_Gha,41,0.9765692353248596,0.965142548084259,0.28571428571428575,0.14285714285714288
ID_VL_Aka_Gha_01A9E71F,Aka_Gha,1862,0.764200747013092,0.7460247874259949,0.10144927536231883,0.05797101449275363
ID_VL_Aka_Gha_01A9E71F,Aka_Gha,3878,0.9738110303878784,0.9600751399993896,0.292358803986711,0.1661129568106312
ID_VL_Aka_Gha_01A9E71F,Aka_Gha,2974,0.9796314239501953,0.9648532867431641,0.3096234309623431,0.1589958158995816
ID_VL_Aka_Gha_C241330B,Aka_Gha,1366,0.811526358127594,0.8551416993141174,0.09821428571428571,0.06250000000000001
ID_VL_Aka_Gha_C241330B,Aka_Gha,1535,0.9851412177085876,0.737562894821167,0.4927536231884058,0.2956521739130435
ID_VL_Aka_Gha_C241330B,Aka_Gha,1552,0.985990047454834,0.7386001348495483,0.516320474777448,0.2551928783382789
ID_VL_Aka_Gha_C241330B,Aka_Gha,1264,0.9785800576210022,0.711118221282959,0.44,0.22
ID_VL_Aka_Gha_C241330B,Aka_Gha,2933,0.9699265956878662,0.7163664102554321,0.3581267217630854,0.20936639118457298
ID_VL_Aka_Gha_CE4A2BBD,Aka_Gha,1153,0.7026113867759705,0.7790182828903198,0.3054187192118226,0.17733990147783252
ID_VL_Aka_Gha_CE4A2BBD,Aka_Gha,1083,0.720181941986084,0.7962950468063354,0.2962962962962963,0.14814814814814814
ID_VL_Aka_Gha_CE4A2BBD,Aka_Gha,3740,0.9637880325317383,0.9037532210350037,0.38000000000000006,0.18
ID_VL_Aka_Gha_CE4A2BBD,Aka_Gha,275,0.7078585624694824,0.7786709070205688,0.3426294820717131,0.199203187250996
ID_VL_Aka_Gha_CE4A2BBD,Aka_Gha,3704,0.7068543434143066,0.7846534252166748,0.31578947368421056,0.20095693779904306
ID_VL_Aka_Gha_28DF6EC4,Aka_Gha,2382,0.7750518321990967,0.7243462800979614,0.1456953642384106,0.10596026490066225
ID_VL_Aka_Gha_28DF6EC4,Aka_Gha,1317,0.8572177886962891,0.9192324876785278,0.1616161616161616,0.12121212121212122
